Index,ID,School,Major,GPA,Language,Target School,Target Major,Degree,Result,Intern,Work,Paper,Competition,Exchange,Scholarship,School Name,Apecial Name 
265,107,5,6,3,4,4,7,MS,0.9,0,0,0,0,0,0,The University of Warwick,Statistics
266,107,5,6,3,4,4,2,MS,0.9,0,0,0,0,0,0,The University of Warwick,MQF quantitative finance
267,107,5,6,3,4,4,7,MS,0.9,0,0,0,0,0,0,University of St Andrews,Statistics
268,108,4,6,3,4,2,6,MS,1.0,0,0,0,0,0,0,Nanyang Technological University,Managerial Economics
269,109,2,3,5,3,2,3,MS,1.0,0,0,0,0,0,0,Nanyang Technological University,Maritime Studies
270,110,4,8,2,2,1,5,MS,1.0,0,0,1,0,1,0,National University of Singapore,Public Policy Analysis
271,110,4,8,2,2,2,6,MS,1.0,0,0,1,0,1,0,Nanyang Technological University,Managerial Economics
272,110,4,8,2,2,3,5,MS,1.0,0,0,1,0,1,0,The Chinese University of Hong Kong,Public Policy Analysis
273,111,5,5,3,2,2,4,MS,1.0,0,1,1,0,0,0,Nanyang Technological University,Information Studies
274,112,6,6,3,3,2,2,MS,1.0,1,0,0,0,0,1,Nanyang Technological University,Entrepreneurship & Innovation Management                                    
275,113,5,4,3,4,2,4,MS,1.0,0,0,0,0,0,0,Nanyang Technological University,Computer and Information Studies
276,114,5,2,2,1,2,6,MS,1.0,0,0,0,0,0,0,Nanyang Technological University,Economics and Econometrics
277,115,4,4,4,4,5,6,MS,1.0,0,0,0,0,0,0,Singapore Management University,applied economics
278,115,4,4,4,4,3,6,MS,1.0,0,0,0,0,0,0,City University of Hong Kong,applied economics
279,116,4,7,3,3,1,4,MS,1.0,0,0,0,0,0,0,National University of Singapore,Data Science and Machine Learning
280,117,4,6,2,2,2,6,MS,1.0,0,1,0,0,1,1,Nanyang Technological University,applied economics
281,117,4,6,2,2,1,6,MS,1.0,0,1,0,0,1,1,National University of Singapore,applied economics
282,117,4,6,2,2,3,6,MS,1.0,0,1,0,0,1,1,The Chinese University of Hong Kong,applied economics
283,118,5,5,5,3,2,5,MS,1.0,1,1,0,0,0,0,Nanyang Technological University,Teaching English as a Second Language
284,119,5,2,3,4,1,6,MS,1.0,1,0,0,0,0,1,National University of Singapore,Master of Economics (Applied Economics)
285,119,5,2,3,4,2,6,MS,1.0,1,0,0,0,0,1,Nanyang Technological University,Master of Economics (Applied Economics)
286,119,5,2,3,4,3,6,MS,1.0,1,0,0,0,0,1,Kings College London,Master of Economics (Applied Economics)
287,119,5,2,3,4,4,6,MS,1.0,1,0,0,0,0,1,Durham University,Master of Economics (Applied Economics)
288,119,5,2,3,4,2,2,MS,0.7,1,0,0,0,0,1,University of Edinburgh,Accounting & Finance
289,119,5,2,3,4,4,6,MS,0.7,1,0,0,0,0,1,The University of Warwick,Master of Economics (Applied Economics)
290,119,5,2,3,4,2,6,MS,0.7,1,0,0,0,0,1,The University of Manchester,Master of Economics (Applied Economics)
291,119,5,2,3,4,4,6,MS,1.0,1,0,0,0,0,1,University of Bristol,Master of Economics (Applied Economics)
292,120,5,5,4,4,4,5,MS,0.9,0,0,0,0,0,0,The University of Sheffield,Cultural Heritage Management
293,120,5,5,4,4,1,5,MS,0.9,0,0,0,0,0,0,National University of Singapore,Cultural Heritage Management
294,120,5,5,4,4,4,5,MS,0.7,0,0,0,0,0,0,Durham University,Cultural Heritage Management
295,120,5,5,4,4,3,5,MS,0.9,0,0,0,0,0,0,Kings College London,Cultural Heritage Management
296,120,5,5,4,4,4,5,MS,0.9,0,0,0,0,0,0,The University of Sheffield,Cultural Heritage Management
297,120,5,5,4,4,3,5,MS,0.9,0,0,0,0,0,0,Kings College London,Cultural Heritage Management
298,120,5,5,4,4,4,5,MS,0.8,0,0,0,0,0,0,University of Birmingham,Cultural Heritage Management
299,121,4,3,3,3,5,4,MS,1.0,0,0,0,0,0,0,Singapore Management University,Computer Science
300,121,4,3,3,3,5,4,MS,1.0,0,0,0,0,0,0,Singapore University of Technology and Design,Computer Science
301,121,4,3,3,3,5,4,MS,0.7,0,0,0,0,0,0,Politecnico di Milano,Computer Science
302,122,5,6,3,4,1,6,MS,1.0,0,0,0,0,0,0,National University of Singapore,Applied Economics
303,122,5,6,3,4,3,6,MS,1.0,0,0,0,0,0,0,"The Chinese University of Hong Kong, Shengzhen",Applied Economics
304,123,4,3,4,3,1,4,MS,1.0,0,0,0,0,0,0,National University of Singapore,industry 4.0
305,124,4,3,3,4,2,3,MS,1.0,0,0,0,0,0,0,Nanyang Technological University,international construction management
306,125,4,7,3,3,2,6,MS,1.0,0,0,0,0,0,0,Nanyang Technological University,Analytics
307,126,2,5,3,3,4,5,MS,1.0,0,0,0,0,0,0,University of Bristol,Public Policy
308,126,2,5,3,3,4,5,MS,1.0,0,0,0,0,0,0,The University of Warwick,Sociology
309,126,2,5,3,3,3,5,MS,1.0,0,0,0,0,0,0,The Chinese University of Hong Kong,Public Policy
310,126,2,5,3,3,3,5,MS,1.0,0,0,0,0,0,0,The Chinese University of Hong Kong,Public Policy
311,126,2,5,3,3,2,5,MS,1.0,0,0,0,0,0,0,The University of Hong Kong,Public Policy
312,126,2,5,3,3,1,5,MS,1.0,0,0,0,0,0,0,National University of Singapore,Public Policy
313,126,2,5,3,3,2,5,MS,1.0,0,0,0,0,0,0,University of Edinburgh,Public Policy
314,127,4,8,4,3,2,8,MS,1.0,0,0,0,0,0,0,Nanyang Technological University,health communication
315,128,4,3,3,4,1,3,MS,1.0,0,0,1,1,0,1,National University of Singapore,urban design
316,128,4,3,3,4,2,3,MS,1.0,0,0,1,1,0,1,The University of Hong Kong,urban design
317,128,4,3,3,4,4,3,MS,1.0,0,0,1,1,0,1,The University of Sheffield,urban design
318,128,4,3,3,4,4,3,MS,1.0,0,0,1,1,0,1,Royal Institute of Technology,urban design
319,129,2,4,5,3,1,4,MS,1.0,0,0,0,0,0,0,National University of Singapore,Management Information Systems
320,130,5,6,2,3,2,4,MS,1.0,0,0,0,0,0,0,Nanyang Technological University,Knowledge Management
321,131,2,3,5,3,1,3,MS,1.0,1,0,1,0,0,1,National University of Singapore,project management
322,131,2,3,5,3,2,3,MS,1.0,1,0,1,0,0,1,Nanyang Technological University,project management
323,131,2,3,5,3,1,3,MS,1.0,1,0,1,0,0,1,University College London,project management
324,132,5,7,3,3,5,4,MS,1.0,1,0,0,0,0,0,Singapore Management University,Information Technology in Business
325,133,5,5,3,3,1,5,MS,0.9,1,0,0,0,0,0,National University of Singapore,Law
326,134,4,5,3,3,1,5,MS,1.0,0,0,1,0,0,0,National University of Singapore,Chinese Studies
327,134,4,5,3,3,3,5,MS,1.0,0,0,1,0,0,0,The Chinese University of Hong Kong,Chinese Studies
328,134,4,5,3,3,3,5,MS,1.0,0,0,1,0,0,0,University of British Columbia,Asian Studies
329,135,4,4,4,3,3,4,MS,1.0,0,0,0,1,0,0,Technical University of Munich Asia,Integrated Circuit Design
330,135,4,4,4,3,4,4,MS,0.7,0,0,0,1,0,0,University of Bristol,Integrated Circuit Design
331,135,4,4,4,3,2,4,MS,0.7,0,0,0,1,0,0,Nanyang Technological University,Integrated Circuit Design
332,135,4,4,4,3,1,4,MS,0.7,0,0,0,1,0,0,National University of Singapore,Integrated Circuit Design
333,135,4,4,4,3,2,4,MS,1.0,0,0,0,1,0,0,The Hong Kong University of Science and Technology,Integrated Circuit Design
334,136,4,4,4,4,1,4,MS,1.0,0,0,0,0,0,0,National University of Singapore,Electrical and Electronics Engineering
335,137,4,4,3,3,1,4,MS,1.0,0,0,0,0,0,1,National University of Singapore,Electrical Engineering
336,137,4,4,3,3,2,4,MS,1.0,0,0,0,0,0,1,Nanyang Technological University,Electrical Engineering
337,137,4,4,3,3,2,4,MS,1.0,0,0,0,0,0,1,Nanyang Technological University,Electrical Engineering
338,137,4,4,3,3,2,4,MS,1.0,0,0,0,0,0,1,Nanyang Technological University,Electrical Engineering
339,137,4,4,3,3,2,4,MS,1.0,0,0,0,0,0,1,Nanyang Technological University,Electrical Engineering
340,138,4,3,3,3,1,3,MS,1.0,0,0,1,0,0,0,National University of Singapore,Mechanical Engineering
341,139,6,5,4,3,1,5,MS,1.0,0,0,0,0,0,0,National University of Singapore,Public Health Studies
342,140,5,6,3,3,2,6,MS,1.0,0,0,0,0,0,0,Nanyang Technological University,analytics
343,141,4,6,3,2,3,2,MS,0.9,0,0,0,0,0,0,The Chinese University of Hong Kong,Finance
344,142,4,7,3,3,2,6,MS,1.0,1,0,0,1,0,1,Nanyang Technological University,applied economics
345,142,4,7,3,3,1,6,MS,1.0,1,0,0,1,0,1,National University of Singapore,applied economics
346,142,4,7,3,3,1,6,MS,1.0,1,0,0,1,0,1,National University of Singapore,Economics
347,142,4,7,3,3,3,6,MS,1.0,1,0,0,1,0,1,The Chinese University of Hong Kong,applied economics
348,143,4,7,3,4,2,4,MS,1.0,1,0,0,1,0,1,Nanyang Technological University,Fintech
349,143,4,7,3,4,1,4,MS,1.0,1,0,0,1,0,1,National University of Singapore,Fintech
350,144,4,6,4,3,1,2,MS,1.0,0,0,0,0,0,0,National University of Singapore,marketing analytics and insights
351,145,5,3,3,1,2,6,MS,0.9,0,0,0,0,0,0,Nanyang Technological University,Analytics
352,145,5,3,3,1,1,6,MS,0.9,0,0,0,0,0,0,National University of Singapore,Analytics
353,146,4,3,4,5,5,3,MS,1.0,0,0,0,0,0,0,Singapore Management University,business information technology
354,147,5,5,4,3,2,5,MS,0.9,1,1,0,0,1,0,Nanyang Technological University,China and Global Governance
355,148,5,3,5,4,5,3,MS,1.0,0,0,0,0,0,0,Singapore Management University,business information technology
356,149,4,6,3,3,2,6,MS,0.9,0,0,0,0,0,0,Nanyang Technological University,Financial Engineering
357,150,4,6,4,3,1,6,MS,1.0,0,0,0,0,0,0,National University of Singapore,applied economics
358,150,4,6,4,3,1,6,MS,1.0,0,0,0,0,0,0,National University of Singapore,applied economics
359,151,4,6,5,3,1,2,MS,1.0,0,0,0,0,0,0,National University of Singapore,quantitative finance
360,151,4,6,5,3,1,2,MS,1.0,0,0,0,0,0,0,National University of Singapore,quantitative finance
361,152,6,7,3,4,1,7,MS,1.0,0,0,0,0,0,0,National University of Singapore,Food Science and Technology 
362,153,4,3,3,4,1,3,MS,1.0,0,0,0,0,0,0,National University of Singapore,"Urban, Community and Regional Planning"
363,154,6,5,3,4,4,4,MS,1.0,0,0,0,0,0,0,University of Glasgow,Human-Computer Interaction
364,154,6,5,3,4,4,4,MS,1.0,0,0,0,0,0,0,University of St Andrews,Artificial Intelligence
365,154,6,5,3,4,5,4,MS,1.0,0,0,0,0,0,0,Aalto University,Human-Computer Interaction
366,154,6,5,3,4,5,4,MS,1.0,0,0,0,0,0,0,University of Sussex,Artificial Intelligence
367,154,6,5,3,4,5,4,MS,0.7,0,0,0,0,0,0,University of Bath,Human-Computer Interaction
368,154,6,5,3,4,5,4,MS,0.9,0,0,0,0,0,0,University of Helsinki,Human-Computer Interaction
369,154,6,5,3,4,1,4,MS,0.7,0,0,0,0,0,0,Eidgenossische Technische Hochschule Zürich,Artificial Intelligence
370,155,4,5,3,3,1,5,MS,1.0,1,0,0,0,0,1,University College London,social and cultural anthropology
371,155,4,5,3,3,3,5,MS,0.7,1,0,0,0,0,1,London School of Economics and Political Science,Sociology
372,155,4,5,3,3,2,5,MS,1.0,1,0,0,0,0,1,The University of Manchester,Sociology
373,155,4,5,3,3,2,5,MS,1.0,1,0,0,0,0,1,The University of Manchester,social and cultural anthropology
374,156,6,6,2,4,4,7,MS,0.7,1,0,1,0,0,0,The University of Warwick,Statistics
375,156,6,6,2,4,2,7,MS,0.7,1,0,1,0,0,0,University of Edinburgh,Statistics
376,156,6,6,2,4,1,7,MS,0.7,1,0,1,0,0,0,University College London,Statistics
377,156,6,6,2,4,2,7,MS,0.7,1,0,1,0,0,0,The University of Manchester,Statistics
378,156,6,6,2,4,4,7,MS,0.9,1,0,1,0,0,0,University of Glasgow,Statistics
379,156,6,6,2,4,4,7,MS,0.7,1,0,1,0,0,0,University of Glasgow,Statistics
380,156,6,6,2,4,4,7,MS,1.0,1,0,1,0,0,0,University Of Southampton,Statistics
381,157,6,7,2,3,2,7,MS,1.0,0,0,0,0,0,0,University of Edinburgh,statistics with data science
382,157,6,7,2,3,4,7,MS,1.0,0,0,0,0,0,0,University Of Southampton,Statistics
383,157,6,7,2,3,4,7,MS,1.0,0,0,0,0,0,0,Durham University,statistics with data science
384,158,2,7,4,3,2,7,MS,0.7,0,0,0,0,0,0,The University of Manchester,Statistics
385,158,2,7,4,3,4,7,MS,0.9,0,0,0,0,0,0,University Of Southampton,Statistics
386,158,2,7,4,3,5,7,MS,0.9,0,0,0,0,0,0,Lancaster University,Statistics
387,158,2,7,4,3,4,7,MS,0.7,0,0,0,0,0,0,University of Glasgow,Statistics
388,158,2,7,4,3,4,7,MS,0.9,0,0,0,0,0,0,The University of Warwick,Statistics
389,159,5,5,3,2,2,8,MS,1.0,0,0,0,0,0,0,University of Edinburgh,Performance Psychology
390,160,6,4,5,2,2,8,MS,1.0,0,0,0,0,0,0,Glasgow School of Art,Visual Arts
391,161,2,7,4,3,2,7,MS,0.9,0,0,0,0,0,0,University of Edinburgh,Science and Technology in Society
392,162,6,4,3,4,4,4,MS,0.9,1,0,0,0,0,1,University of Glasgow,Electrical and Electronics Engineering
393,163,6,5,2,2,2,5,MS,0.9,1,0,0,0,0,0,University of Edinburgh,International Relation
394,163,6,5,2,2,5,5,MS,0.9,1,0,0,0,0,0,SOAS University of London,International Relation
395,163,6,5,2,2,4,5,MS,0.9,1,0,0,0,0,0,The University of Warwick,International Relation
396,163,6,5,2,2,5,5,MS,0.7,1,0,0,0,0,0,Sciences Po,International Relation
397,163,6,5,2,2,3,5,MS,0.9,1,0,0,0,0,0,London School of Economics and Political Science,International Relation
398,163,6,5,2,2,1,5,MS,0.9,1,0,0,0,0,0,University College London,International Relation
399,163,6,5,2,2,2,5,MS,0.9,1,0,0,0,0,0,Nanyang Technological University,International Relation
400,163,6,5,2,2,1,5,MS,0.7,1,0,0,0,0,0,National University of Singapore,International Relation
401,164,5,5,4,1,4,5,MS,1.0,0,0,0,0,0,0,Durham University,International Relation
402,164,5,5,4,1,1,5,MS,1.0,0,0,0,0,0,0,University of Oxford,International Relation
403,164,5,5,4,1,3,5,MS,1.0,0,0,0,0,0,0,Kings College London,International Relation
404,165,6,5,3,4,4,8,MS,0.9,0,0,0,0,0,0,University of Birmingham,man-machine interactive
405,166,6,7,2,4,4,5,MS,1.0,0,0,0,0,0,0,The Education University of Hong Kong,Educational Research
406,166,6,7,2,4,2,5,MS,1.0,0,0,0,0,0,0,University of Edinburgh,Educational Research
407,167,4,4,3,3,1,4,MS,0.7,0,0,0,1,1,1,Imperial College London,Advanced Computing
408,167,4,4,3,3,1,4,MS,0.9,0,0,0,1,1,1,Imperial College London,Advanced Computing
409,167,4,4,3,3,1,4,MS,0.9,0,0,0,1,1,1,University College London,Advanced Computing
410,167,4,4,3,3,1,4,MS,0.9,0,0,0,1,1,1,National University of Singapore,Advanced Computing
411,167,4,4,3,3,2,4,MS,0.9,0,0,0,1,1,1,University of Edinburgh,Computer Science
412,168,6,7,3,2,4,2,MS,1.0,0,0,0,0,0,0,Durham University,Marketing
413,168,6,7,3,2,4,2,MS,1.0,0,0,0,0,0,0,University of Glasgow,Business Administration and Management
414,168,6,7,3,2,4,3,MS,1.0,0,0,0,0,0,0,The University of Warwick,Logistics and Supply Chain Management
415,168,6,7,3,2,4,2,MS,1.0,0,0,0,0,0,0,University of Leeds,Marketing
416,168,6,7,3,2,4,2,MS,1.0,0,0,0,0,0,0,University of Birmingham,Marketing
417,169,4,5,3,3,3,5,MS,1.0,0,0,0,0,0,0,London School of Economics and Political Science,Social Anthropology
418,169,4,5,3,3,4,5,MS,1.0,0,0,0,0,0,0,University of St Andrews,Social Anthropology
419,169,4,5,3,3,5,5,MS,1.0,0,0,0,0,0,0,University of Sussex,Social Anthropology
420,169,4,5,3,3,4,5,MS,1.0,0,0,0,0,0,0,Durham University,Social Anthropology
421,169,4,5,3,3,1,5,MS,1.0,0,0,0,0,0,0,University College London,Social Anthropology
422,170,1,5,2,1,3,5,MS,0.7,0,0,0,0,0,0,London School of Economics and Political Science,Political Science
423,170,1,5,2,1,3,5,MS,0.9,0,0,0,0,0,0,London School of Economics and Political Science,Comparative Politics
424,171,4,5,3,2,2,5,MS,1.0,0,0,0,0,0,0,University of Edinburgh,evolution of language and cognition
425,171,4,5,3,2,4,5,MS,0.7,0,0,0,0,0,0,Katholieke Universiteit Leuven,"Linguistics, Interpretation, and Translation"
426,171,4,5,3,2,2,5,MS,0.7,0,0,0,0,0,0,University of Edinburgh,evolution of language and cognition
427,171,4,5,3,2,5,5,MS,1.0,0,0,0,0,0,0,Lancaster University,"Linguistics, Interpretation, and Translation"
428,171,4,5,3,2,1,5,MS,1.0,0,0,0,0,0,0,University College London,evolution of language and cognition                                    
429,171,4,5,3,2,2,5,MS,1.0,0,0,0,0,0,0,University of Edinburgh,Linguistics
430,172,5,4,4,4,5,4,MS,0.9,1,0,1,1,0,1,Queen Mary University of London,Big Data Science                                    
431,172,5,4,4,4,4,4,MS,0.7,1,0,1,1,0,1,University of Bristol,Big Data Science                                    
432,172,5,4,4,4,4,4,MS,0.9,1,0,1,1,0,1,The University of Warwick,Computer and Information Systems Security
433,172,5,4,4,4,4,4,MS,0.9,1,0,1,1,0,1,Durham University,Computer Science
434,172,5,4,4,4,5,4,MS,0.9,1,0,1,1,0,1,University of Bath,Big Data Science                                    
435,172,5,4,4,4,5,4,MS,0.9,1,0,1,1,0,1,Lancaster University,Computer Science
436,172,5,4,4,4,4,4,MS,0.7,1,0,1,1,0,1,University Of Southampton,Computer Science
437,172,5,4,4,4,3,4,MS,0.7,1,0,1,1,0,1,Kings College London,Computer and Information Systems Security
438,172,5,4,4,4,2,4,MS,0.7,1,0,1,1,0,1,University of Edinburgh,Computer and Information Systems Security
439,172,5,4,4,4,5,4,MS,0.9,1,0,1,1,0,1,Vrije Universiteit Amsterdam,Computer Science
440,172,5,4,4,4,4,4,MS,0.9,1,0,1,1,0,1,The University of Sheffield,Computer Science
441,172,5,4,4,4,5,4,MS,1.0,1,0,1,1,0,1,liverpool University,Computer Science
442,172,5,4,4,4,5,4,MS,0.9,1,0,1,1,0,1,Utrecht University,Computer Science
443,172,5,4,4,4,4,4,MS,0.9,1,0,1,1,0,1,The University of Nottingham,Artificial Intelligence
444,172,5,4,4,4,5,4,MS,0.9,1,0,1,1,0,1,Eindhoven University of Technology,Computer Science
445,172,5,4,4,4,4,4,MS,0.9,1,0,1,1,0,1,University of Birmingham,Computer Science
446,172,5,4,4,4,4,4,MS,0.9,1,0,1,1,0,1,University of Glasgow,Computer Science
447,172,5,4,4,4,2,4,MS,0.7,1,0,1,1,0,1,The Hong Kong University of Science and Technology,Big Data Science                                    
448,172,5,4,4,4,5,4,MS,0.9,1,0,1,1,0,1,The University of Nottingham (NingBo),Big Data Science                                    
449,172,5,4,4,4,4,4,MS,0.9,1,0,1,1,0,1,The Hong Kong Polytechnic University,Big Data Science                                    
450,173,4,3,4,4,4,3,MS,1.0,0,0,0,0,0,0,The University of Sheffield,urban design and planning                                    
451,173,4,3,4,4,5,3,MS,1.0,0,0,0,0,0,0,Cardiff University,urban design and planning                                    
452,173,4,3,4,4,5,3,MS,1.0,0,0,0,0,0,0,Politecnico di Torino,urban design and planning                                    
453,173,4,3,4,4,4,3,MS,0.7,0,0,0,0,0,0,The University of Sheffield,urban design and planning                                    
454,173,4,3,4,4,4,3,MS,1.0,0,0,0,0,0,0,University of Leeds,urban design and planning                                    
455,173,4,3,4,4,1,3,MS,0.7,0,0,0,0,0,0,National University of Singapore,urban design and planning                                    
456,173,4,3,4,4,2,3,MS,0.7,0,0,0,0,0,0,The University of Manchester,urban design and planning                                    
457,173,4,3,4,4,5,3,MS,1.0,0,0,0,0,0,0,Politecnico di Milano,urban design and planning                                    
458,173,4,3,4,4,4,3,MS,1.0,0,0,0,0,0,0,University of Glasgow,urban design and planning                                    
459,173,4,3,4,4,2,3,MS,1.0,0,0,0,0,0,0,University of Edinburgh,urban design and planning                                    
460,173,4,3,4,4,1,3,MS,1.0,0,0,0,0,0,0,University College London,urban design and planning                                    
461,173,4,3,4,4,4,3,MS,1.0,0,0,0,0,0,0,University of Birmingham,"Urban, Community and Regional Planning"
462,173,4,3,4,4,1,3,MS,1.0,0,0,0,0,0,0,University College London,urban design and planning                                    
463,174,6,5,3,2,4,5,MS,1.0,0,0,0,0,0,0,University of Glasgow,Educational Studies                                    
464,174,6,5,3,2,4,5,MS,1.0,0,0,0,0,0,0,University of Bristol,Teaching English as a Second Language
465,174,6,5,3,2,4,5,MS,1.0,0,0,0,0,0,0,The University of Warwick,Educational Research
466,175,6,8,3,3,2,8,MS,1.0,0,0,0,0,0,0,University of Edinburgh,Bioinformatics
467,176,5,6,2,2,1,2,MS,0.7,0,0,0,0,0,0,Imperial College London,finance and accounting                                    
468,176,5,6,2,2,4,2,MS,0.7,0,0,0,0,0,0,The University of Warwick,finance and accounting                                    
469,176,5,6,2,2,1,2,MS,0.7,0,0,0,0,0,0,London Business School,finance and accounting                                    
470,176,5,6,2,2,3,2,MS,0.7,0,0,0,0,0,0,London School of Economics and Political Science,finance and accounting                                    
471,176,5,6,2,2,3,2,MS,1.0,0,0,0,0,0,0,Kings College London,finance and accounting                                    
472,177,6,4,3,3,4,4,MS,1.0,1,1,0,0,0,0,University of St Andrews,Data-Intensive Analysis                                    
473,177,6,4,3,3,4,4,MS,0.7,1,1,0,0,0,0,The University of Warwick,Data-Intensive Analysis                                    
474,177,6,4,3,3,4,4,MS,1.0,1,1,0,0,0,0,University Of Southampton,Data-Intensive Analysis                                    
475,177,6,4,3,3,4,4,MS,1.0,1,1,0,0,0,0,The University of Sheffield,Data-Intensive Analysis                                    
476,177,6,4,3,3,2,4,MS,0.7,1,1,0,0,0,0,The University of Manchester,Data-Intensive Analysis                                    
477,177,6,4,3,3,3,4,MS,1.0,1,1,0,0,0,0,Kings College London,Data-Intensive Analysis                                    
478,177,6,4,3,3,4,4,MS,1.0,1,1,0,0,0,0,University of Leeds,Data-Intensive Analysis                                    
479,177,6,4,3,3,5,4,MS,1.0,1,1,0,0,0,0,University of Helsinki,Data-Intensive Analysis                                    
480,177,6,4,3,3,4,4,MS,0.9,1,1,0,0,0,0,University of Zurich,Data-Intensive Analysis                                    
